user_id,persona,geo,conversion_status,conversion_timestamp,revenue_generated
user_8942,Budget Parents,Tier-1 Cities,0,,0.0
user_8943,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_8944,Premium Fitness Users,International,0,,0.0
user_8945,Impulse Buyers,Tier-2 Cities,1,2023-08-26 07:44:37,3875.81
user_8946,Premium Fitness Users,International,1,2023-09-12 16:23:58,2575.0
user_8947,Unknown,International,0,,0.0
user_8948,Budget Parents,Tier-3 Cities,0,,0.0
user_8949,Impulse Buyers,International,0,,0.0
user_8950,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_8951,Gen-Z Trend Seekers,International,0,,0.0
user_8952,Budget Parents,Tier-3 Cities,0,,0.0
user_8953,Impulse Buyers,Tier-1 Cities,1,2023-05-30 21:02:38,3768.99
user_8954,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_8955,Unknown,Tier-3 Cities,0,,0.0
user_8956,Premium Fitness Users,Tier-3 Cities,0,,0.0
user_8957,Gen-Z Trend Seekers,International,0,,0.0
user_8958,Budget Parents,Tier-2 Cities,0,,0.0
user_8959,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_8960,Impulse Buyers,Tier-2 Cities,0,,0.0
user_8961,Impulse Buyers,Tier-1 Cities,0,,0.0
user_8962,Budget Parents,Tier-3 Cities,0,,0.0
user_8963,Premium Fitness Users,International,0,,0.0
user_8964,Impulse Buyers,Tier-2 Cities,0,,0.0
user_8965,Impulse Buyers,International,0,,0.0
user_8966,Budget Parents,Tier-2 Cities,0,,0.0
user_8967,Impulse Buyers,Tier-1 Cities,0,,0.0
user_8968,Premium Fitness Users,Tier-2 Cities,0,,0.0
user_8969,Impulse Buyers,Tier-1 Cities,0,,0.0
user_8970,Budget Parents,International,0,,0.0
user_8971,Gen-Z Trend Seekers,Tier-1 Cities,1,2023-07-14 05:54:48,3472.68
user_8972,Premium Fitness Users,Tier-3 Cities,0,,0.0
user_8973,Budget Parents,Tier-3 Cities,0,,0.0
user_8974,Impulse Buyers,Tier-3 Cities,0,,0.0
user_8975,Premium Fitness Users,International,0,,0.0
user_8976,Unknown,Tier-1 Cities,0,,0.0
user_8977,Unknown,Tier-3 Cities,0,,0.0
user_8978,Premium Fitness Users,Tier-1 Cities,0,,0.0
user_8979,Premium Fitness Users,Tier-3 Cities,0,,0.0
user_8980,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_8981,Impulse Buyers,International,0,,0.0
user_8982,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_8983,Premium Fitness Users,Tier-2 Cities,0,,0.0
user_8984,Premium Fitness Users,Tier-1 Cities,0,,0.0
user_8985,Impulse Buyers,Tier-1 Cities,0,,0.0
user_8986,Impulse Buyers,Tier-3 Cities,0,,0.0
user_8987,Budget Parents,Tier-1 Cities,0,,0.0
user_8988,Budget Parents,Tier-3 Cities,0,,0.0
user_8989,Budget Parents,Tier-2 Cities,0,,0.0
user_8990,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_8991,Impulse Buyers,International,0,,0.0
user_8992,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_8993,Premium Fitness Users,Tier-3 Cities,0,,0.0
user_8994,Gen-Z Trend Seekers,International,0,,0.0
user_8995,Gen-Z Trend Seekers,Tier-3 Cities,1,2023-07-05 01:34:18,2453.45
user_8996,Budget Parents,Tier-3 Cities,0,,0.0
user_8997,Premium Fitness Users,Tier-3 Cities,1,2023-04-18 22:35:59,10909.75
user_8998,Unknown,Tier-1 Cities,0,,0.0
user_8999,Impulse Buyers,Tier-2 Cities,0,,0.0
user_9000,Impulse Buyers,Tier-3 Cities,0,,0.0
user_9001,Impulse Buyers,Tier-3 Cities,0,,0.0
user_9002,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_9003,Impulse Buyers,Tier-2 Cities,0,,0.0
user_9004,Budget Parents,Tier-3 Cities,0,,0.0
user_9005,Impulse Buyers,Tier-3 Cities,0,,0.0
user_9006,Impulse Buyers,Tier-2 Cities,0,,0.0
user_9007,Unknown,Tier-2 Cities,0,,0.0
user_9008,Budget Parents,Tier-1 Cities,0,,0.0
user_9009,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_9010,Impulse Buyers,International,0,,0.0
user_9011,Budget Parents,Tier-2 Cities,0,,0.0
user_9012,Unknown,Tier-2 Cities,0,,0.0
user_9013,Budget Parents,International,0,,0.0
user_9014,Premium Fitness Users,International,0,,0.0
user_9015,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_9016,Unknown,Tier-2 Cities,0,,0.0
user_9017,Unknown,Tier-1 Cities,0,,0.0
user_9018,Impulse Buyers,International,0,,0.0
user_9019,Impulse Buyers,Tier-1 Cities,1,2023-07-15 09:35:32,1087.58
user_9020,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_9021,Budget Parents,International,0,,0.0
user_9022,Premium Fitness Users,International,0,,0.0
user_9023,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_9024,Unknown,International,0,,0.0
user_9025,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_9026,Budget Parents,Tier-3 Cities,0,,0.0
user_9027,Premium Fitness Users,Tier-3 Cities,0,,0.0
user_9028,Impulse Buyers,Tier-2 Cities,0,,0.0
user_9029,Premium Fitness Users,Tier-3 Cities,0,,0.0
user_9030,Impulse Buyers,Tier-3 Cities,0,,0.0
user_9031,Unknown,Tier-3 Cities,0,,0.0
user_9032,Impulse Buyers,Tier-2 Cities,0,,0.0
user_9033,Impulse Buyers,Tier-1 Cities,0,,0.0
user_9034,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_9035,Premium Fitness Users,Tier-3 Cities,0,,0.0
user_9036,Impulse Buyers,Tier-1 Cities,0,,0.0
user_9037,Impulse Buyers,International,1,2023-08-30 12:14:23,3534.14
user_9038,Unknown,Tier-2 Cities,0,,0.0
user_9039,Gen-Z Trend Seekers,International,0,,0.0
user_9040,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_9041,Impulse Buyers,Tier-1 Cities,0,,0.0
user_9042,Unknown,International,0,,0.0
user_9043,Unknown,Tier-3 Cities,0,,0.0
user_9044,Unknown,Tier-2 Cities,0,,0.0
user_9045,Budget Parents,Tier-1 Cities,0,,0.0
user_9046,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_9047,Impulse Buyers,Tier-2 Cities,0,,0.0
user_9048,Unknown,Tier-2 Cities,0,,0.0
user_9049,Budget Parents,Tier-1 Cities,0,,0.0
user_9050,Budget Parents,Tier-2 Cities,0,,0.0
user_9051,Budget Parents,Tier-1 Cities,0,,0.0
user_9052,Unknown,Tier-2 Cities,0,,0.0
user_9053,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_9054,Premium Fitness Users,International,0,,0.0
user_9055,Budget Parents,Tier-2 Cities,0,,0.0
user_9056,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_9057,Impulse Buyers,Tier-1 Cities,1,2023-06-12 05:48:10,1056.76
user_9058,Premium Fitness Users,Tier-1 Cities,0,,0.0
user_9059,Impulse Buyers,Tier-3 Cities,0,,0.0
user_9060,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_9061,Budget Parents,International,0,,0.0
user_9062,Budget Parents,Tier-2 Cities,0,,0.0
user_9063,Budget Parents,Tier-3 Cities,0,,0.0
user_9064,Unknown,Tier-1 Cities,0,,0.0
user_9065,Budget Parents,International,0,,0.0
user_9066,Unknown,Tier-3 Cities,0,,0.0
user_9067,Premium Fitness Users,Tier-2 Cities,0,,0.0
user_9068,Unknown,Tier-1 Cities,0,,0.0
user_9069,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_9070,Impulse Buyers,Tier-2 Cities,0,,0.0
user_9071,Gen-Z Trend Seekers,International,0,,0.0
user_9072,Premium Fitness Users,Tier-3 Cities,0,,0.0
user_9073,Budget Parents,Tier-1 Cities,0,,0.0
user_9074,Budget Parents,Tier-2 Cities,0,,0.0
user_9075,Unknown,International,0,,0.0
user_9076,Budget Parents,Tier-2 Cities,0,,0.0
user_9077,Premium Fitness Users,Tier-2 Cities,0,,0.0
user_9078,Impulse Buyers,Tier-3 Cities,0,,0.0
user_9079,Premium Fitness Users,Tier-2 Cities,1,2023-09-05 19:19:55,10529.8
user_9080,Unknown,Tier-3 Cities,0,,0.0
user_9081,Gen-Z Trend Seekers,Tier-2 Cities,1,2023-10-27 19:02:29,1650.62
user_9082,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_9083,Unknown,Tier-2 Cities,0,,0.0
user_9084,Impulse Buyers,International,0,,0.0
user_9085,Impulse Buyers,Tier-2 Cities,0,,0.0
user_9086,Unknown,Tier-1 Cities,0,,0.0
user_9087,Impulse Buyers,Tier-3 Cities,0,,0.0
user_9088,Premium Fitness Users,Tier-3 Cities,0,,0.0
user_9089,Budget Parents,Tier-3 Cities,0,,0.0
user_9090,Gen-Z Trend Seekers,International,0,,0.0
user_9091,Premium Fitness Users,International,0,,0.0
user_9092,Impulse Buyers,Tier-3 Cities,0,,0.0
user_9093,Budget Parents,Tier-3 Cities,0,,0.0
user_9094,Impulse Buyers,Tier-3 Cities,0,,0.0
user_9095,Budget Parents,International,0,,0.0
user_9096,Unknown,Tier-3 Cities,0,,0.0
user_9097,Budget Parents,International,0,,0.0
user_9098,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_9099,Impulse Buyers,Tier-1 Cities,0,,0.0
user_9100,Premium Fitness Users,Tier-1 Cities,1,2023-11-15 07:05:35,9538.83
user_9101,Budget Parents,Tier-1 Cities,1,2023-02-22 05:22:14,4628.88
user_9102,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_9103,Gen-Z Trend Seekers,Tier-3 Cities,1,2023-05-08 18:46:49,3688.08
user_9104,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_9105,Unknown,Tier-1 Cities,0,,0.0
user_9106,Unknown,International,0,,0.0
user_9107,Budget Parents,International,0,,0.0
user_9108,Gen-Z Trend Seekers,International,0,,0.0
user_9109,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_9110,Budget Parents,International,0,,0.0
user_9111,Impulse Buyers,Tier-1 Cities,0,,0.0
user_9112,Budget Parents,Tier-2 Cities,0,,0.0
user_9113,Impulse Buyers,Tier-2 Cities,0,,0.0
user_9114,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_9115,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_9116,Impulse Buyers,International,0,,0.0
user_9117,Budget Parents,Tier-3 Cities,0,,0.0
user_9118,Premium Fitness Users,Tier-3 Cities,0,,0.0
user_9119,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_9120,Premium Fitness Users,Tier-3 Cities,0,,0.0
user_9121,Premium Fitness Users,Tier-2 Cities,0,,0.0
user_9122,Impulse Buyers,International,0,,0.0
user_9123,Impulse Buyers,Tier-2 Cities,0,,0.0
user_9124,Gen-Z Trend Seekers,Tier-1 Cities,1,2023-06-18 23:01:36,5813.33
user_9125,Unknown,Tier-3 Cities,0,,0.0
user_9126,Gen-Z Trend Seekers,International,0,,0.0
user_9127,Budget Parents,Tier-2 Cities,0,,0.0
user_9128,Impulse Buyers,Tier-2 Cities,1,2024-01-05 05:57:26,3770.28
user_9129,Gen-Z Trend Seekers,International,0,,0.0
user_9130,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_9131,Unknown,Tier-1 Cities,0,,0.0
user_9132,Unknown,Tier-3 Cities,0,,0.0
user_9133,Budget Parents,Tier-2 Cities,0,,0.0
user_9134,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_9135,Budget Parents,Tier-1 Cities,0,,0.0
user_9136,Gen-Z Trend Seekers,Tier-1 Cities,1,2023-12-15 13:38:52,2636.92
user_9137,Budget Parents,Tier-2 Cities,0,,0.0
user_9138,Premium Fitness Users,Tier-2 Cities,0,,0.0
user_9139,Budget Parents,Tier-3 Cities,1,2023-07-08 02:59:28,4641.36
user_9140,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_9141,Impulse Buyers,International,0,,0.0
user_9142,Premium Fitness Users,International,0,,0.0
user_9143,Unknown,International,0,,0.0
user_9144,Premium Fitness Users,Tier-2 Cities,0,,0.0
user_9145,Budget Parents,International,0,,0.0
user_9146,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_9147,Premium Fitness Users,Tier-1 Cities,1,2023-04-18 13:47:57,6955.23
user_9148,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_9149,Budget Parents,Tier-3 Cities,0,,0.0
user_9150,Impulse Buyers,Tier-2 Cities,0,,0.0
user_9151,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_9152,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_9153,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_9154,Impulse Buyers,Tier-1 Cities,0,,0.0
user_9155,Budget Parents,Tier-2 Cities,0,,0.0
user_9156,Premium Fitness Users,Tier-3 Cities,0,,0.0
user_9157,Unknown,Tier-2 Cities,0,,0.0
user_9158,Premium Fitness Users,International,1,2023-03-01 13:27:33,12361.3
user_9159,Budget Parents,Tier-3 Cities,0,,0.0
user_9160,Premium Fitness Users,Tier-3 Cities,0,,0.0
user_9161,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_9162,Budget Parents,International,0,,0.0
user_9163,Gen-Z Trend Seekers,International,0,,0.0
user_9164,Impulse Buyers,Tier-2 Cities,0,,0.0
user_9165,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_9166,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_9167,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_9168,Impulse Buyers,International,0,,0.0
user_9169,Premium Fitness Users,Tier-3 Cities,1,2023-03-11 00:54:17,8424.96
user_9170,Budget Parents,Tier-2 Cities,0,,0.0
user_9171,Gen-Z Trend Seekers,Tier-2 Cities,1,2023-05-18 16:24:33,2409.99
user_9172,Premium Fitness Users,Tier-2 Cities,0,,0.0
user_9173,Unknown,International,0,,0.0
user_9174,Gen-Z Trend Seekers,International,0,,0.0
user_9175,Premium Fitness Users,Tier-1 Cities,0,,0.0
user_9176,Budget Parents,Tier-3 Cities,0,,0.0
user_9177,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_9178,Budget Parents,Tier-1 Cities,0,,0.0
user_9179,Gen-Z Trend Seekers,International,0,,0.0
user_9180,Gen-Z Trend Seekers,International,0,,0.0
user_9181,Budget Parents,International,0,,0.0
user_9182,Budget Parents,International,0,,0.0
user_9183,Budget Parents,International,0,,0.0
user_9184,Budget Parents,Tier-2 Cities,0,,0.0
user_9185,Premium Fitness Users,Tier-2 Cities,1,2023-03-20 10:59:15,9625.74
user_9186,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_9187,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_9188,Premium Fitness Users,International,0,,0.0
user_9189,Unknown,Tier-2 Cities,0,,0.0
user_9190,Budget Parents,Tier-1 Cities,0,,0.0
user_9191,Budget Parents,International,0,,0.0
user_9192,Impulse Buyers,Tier-2 Cities,0,,0.0
user_9193,Impulse Buyers,Tier-1 Cities,0,,0.0
user_9194,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_9195,Unknown,Tier-2 Cities,0,,0.0
user_9196,Budget Parents,Tier-1 Cities,0,,0.0
user_9197,Unknown,Tier-2 Cities,0,,0.0
user_9198,Unknown,International,0,,0.0
user_9199,Premium Fitness Users,International,0,,0.0
user_9200,Impulse Buyers,Tier-1 Cities,0,,0.0
user_9201,Premium Fitness Users,Tier-2 Cities,0,,0.0
user_9202,Premium Fitness Users,International,0,,0.0
user_9203,Budget Parents,Tier-3 Cities,0,,0.0
user_9204,Gen-Z Trend Seekers,Tier-2 Cities,1,2023-02-15 07:14:17,4723.64
user_9205,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_9206,Budget Parents,Tier-1 Cities,0,,0.0
user_9207,Impulse Buyers,Tier-1 Cities,0,,0.0
user_9208,Impulse Buyers,Tier-3 Cities,1,2023-09-07 04:13:41,3596.33
user_9209,Impulse Buyers,International,0,,0.0
user_9210,Budget Parents,International,0,,0.0
user_9211,Gen-Z Trend Seekers,International,0,,0.0
user_9212,Budget Parents,Tier-1 Cities,0,,0.0
user_9213,Budget Parents,Tier-2 Cities,0,,0.0
user_9214,Premium Fitness Users,Tier-3 Cities,0,,0.0
user_9215,Premium Fitness Users,Tier-2 Cities,0,,0.0
user_9216,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_9217,Premium Fitness Users,Tier-3 Cities,0,,0.0
user_9218,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_9219,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_9220,Premium Fitness Users,Tier-1 Cities,0,,0.0
user_9221,Unknown,Tier-1 Cities,0,,0.0
user_9222,Budget Parents,Tier-2 Cities,0,,0.0
user_9223,Budget Parents,Tier-3 Cities,0,,0.0
user_9224,Unknown,Tier-3 Cities,0,,0.0
user_9225,Gen-Z Trend Seekers,International,1,2023-02-24 17:12:43,2233.25
user_9226,Gen-Z Trend Seekers,International,0,,0.0
user_9227,Budget Parents,International,0,,0.0
user_9228,Budget Parents,Tier-2 Cities,0,,0.0
user_9229,Premium Fitness Users,Tier-3 Cities,0,,0.0
user_9230,Impulse Buyers,Tier-2 Cities,0,,0.0
user_9231,Premium Fitness Users,Tier-1 Cities,0,,0.0
user_9232,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_9233,Budget Parents,Tier-1 Cities,0,,0.0
user_9234,Budget Parents,Tier-1 Cities,0,,0.0
user_9235,Budget Parents,Tier-1 Cities,1,2023-03-01 11:28:26,2077.23
user_9236,Impulse Buyers,Tier-1 Cities,0,,0.0
user_9237,Gen-Z Trend Seekers,International,0,,0.0
user_9238,Premium Fitness Users,Tier-2 Cities,0,,0.0
user_9239,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_9240,Unknown,Tier-2 Cities,0,,0.0
user_9241,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_9242,Budget Parents,Tier-2 Cities,0,,0.0
user_9243,Impulse Buyers,Tier-3 Cities,0,,0.0
user_9244,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_9245,Premium Fitness Users,Tier-3 Cities,0,,0.0
user_9246,Unknown,Tier-2 Cities,0,,0.0
user_9247,Impulse Buyers,Tier-3 Cities,0,,0.0
user_9248,Impulse Buyers,International,0,,0.0
user_9249,Budget Parents,Tier-1 Cities,0,,0.0
user_9250,Unknown,International,0,,0.0
user_9251,Impulse Buyers,Tier-3 Cities,1,2023-10-12 21:44:29,2757.89
user_9252,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_9253,Impulse Buyers,Tier-2 Cities,0,,0.0
user_9254,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_9255,Impulse Buyers,International,0,,0.0
user_9256,Impulse Buyers,Tier-2 Cities,0,,0.0
user_9257,Impulse Buyers,Tier-2 Cities,0,,0.0
user_9258,Budget Parents,Tier-3 Cities,0,,0.0
user_9259,Gen-Z Trend Seekers,Tier-2 Cities,1,2023-09-24 09:02:38,1596.21
user_9260,Unknown,Tier-3 Cities,0,,0.0
user_9261,Budget Parents,International,1,2023-08-22 14:05:16,2266.47
user_9262,Impulse Buyers,Tier-2 Cities,0,,0.0
user_9263,Impulse Buyers,Tier-2 Cities,0,,0.0
user_9264,Budget Parents,Tier-1 Cities,1,2023-11-12 16:03:29,3044.66
user_9265,Impulse Buyers,Tier-2 Cities,0,,0.0
user_9266,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_9267,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_9268,Impulse Buyers,Tier-1 Cities,0,,0.0
user_9269,Budget Parents,International,0,,0.0
user_9270,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_9271,Budget Parents,Tier-2 Cities,0,,0.0
user_9272,Unknown,International,0,,0.0
user_9273,Impulse Buyers,Tier-2 Cities,0,,0.0
user_9274,Gen-Z Trend Seekers,Tier-3 Cities,1,2023-06-19 23:15:49,1841.5
user_9275,Impulse Buyers,Tier-1 Cities,0,,0.0
user_9276,Impulse Buyers,Tier-2 Cities,0,,0.0
user_9277,Premium Fitness Users,International,0,,0.0
user_9278,Impulse Buyers,International,0,,0.0
user_9279,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_9280,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_9281,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_9282,Impulse Buyers,International,0,,0.0
user_9283,Gen-Z Trend Seekers,International,0,,0.0
user_9284,Impulse Buyers,International,0,,0.0
user_9285,Premium Fitness Users,Tier-3 Cities,1,2023-04-27 10:44:52,4057.54
user_9286,Impulse Buyers,Tier-2 Cities,0,,0.0
user_9287,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_9288,Budget Parents,Tier-1 Cities,0,,0.0
user_9289,Budget Parents,Tier-2 Cities,0,,0.0
user_9290,Impulse Buyers,International,1,2023-09-21 18:19:05,3646.93
user_9291,Impulse Buyers,Tier-2 Cities,1,2023-10-15 22:06:53,1781.08
user_9292,Unknown,Tier-2 Cities,0,,0.0
user_9293,Premium Fitness Users,Tier-1 Cities,0,,0.0
user_9294,Impulse Buyers,Tier-2 Cities,0,,0.0
user_9295,Unknown,Tier-3 Cities,0,,0.0
user_9296,Impulse Buyers,International,0,,0.0
user_9297,Budget Parents,Tier-2 Cities,1,2023-05-16 01:44:56,3456.03
user_9298,Premium Fitness Users,Tier-1 Cities,0,,0.0
user_9299,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_9300,Premium Fitness Users,International,0,,0.0
user_9301,Impulse Buyers,Tier-2 Cities,0,,0.0
user_9302,Budget Parents,Tier-2 Cities,0,,0.0
user_9303,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_9304,Budget Parents,International,0,,0.0
user_9305,Budget Parents,International,0,,0.0
user_9306,Impulse Buyers,Tier-3 Cities,1,2023-09-21 07:20:35,2070.99
user_9307,Budget Parents,International,0,,0.0
user_9308,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_9309,Impulse Buyers,Tier-1 Cities,0,,0.0
user_9310,Premium Fitness Users,International,0,,0.0
user_9311,Impulse Buyers,Tier-1 Cities,0,,0.0
user_9312,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_9313,Budget Parents,Tier-3 Cities,0,,0.0
user_9314,Budget Parents,International,0,,0.0
user_9315,Impulse Buyers,International,0,,0.0
user_9316,Unknown,Tier-2 Cities,0,,0.0
user_9317,Impulse Buyers,Tier-3 Cities,0,,0.0
user_9318,Impulse Buyers,Tier-2 Cities,0,,0.0
user_9319,Gen-Z Trend Seekers,Tier-3 Cities,1,2023-05-30 13:43:22,3021.28
user_9320,Impulse Buyers,Tier-3 Cities,0,,0.0
user_9321,Budget Parents,International,1,2024-01-11 21:35:55,3346.44
user_9322,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_9323,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_9324,Unknown,Tier-3 Cities,0,,0.0
user_9325,Unknown,Tier-3 Cities,0,,0.0
user_9326,Budget Parents,Tier-2 Cities,1,2023-08-14 15:03:01,2302.54
user_9327,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_9328,Budget Parents,Tier-1 Cities,0,,0.0
user_9329,Gen-Z Trend Seekers,Tier-3 Cities,1,2024-01-01 15:04:16,4660.97
user_9330,Gen-Z Trend Seekers,International,0,,0.0
user_9331,Budget Parents,Tier-2 Cities,0,,0.0
user_9332,Gen-Z Trend Seekers,International,0,,0.0
user_9333,Unknown,Tier-1 Cities,0,,0.0
user_9334,Gen-Z Trend Seekers,International,0,,0.0
user_9335,Premium Fitness Users,Tier-1 Cities,0,,0.0
user_9336,Unknown,Tier-1 Cities,0,,0.0
user_9337,Gen-Z Trend Seekers,International,0,,0.0
user_9338,Budget Parents,Tier-2 Cities,0,,0.0
user_9339,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_9340,Premium Fitness Users,Tier-1 Cities,0,,0.0
user_9341,Impulse Buyers,Tier-2 Cities,0,,0.0
user_9342,Gen-Z Trend Seekers,International,0,,0.0
user_9343,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_9344,Gen-Z Trend Seekers,Tier-2 Cities,0,,0.0
user_9345,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_9346,Budget Parents,International,1,2023-07-17 01:18:44,5853.59
user_9347,Budget Parents,International,1,2023-05-24 22:11:29,2362.65
user_9348,Budget Parents,Tier-3 Cities,0,,0.0
user_9349,Impulse Buyers,Tier-2 Cities,0,,0.0
user_9350,Gen-Z Trend Seekers,International,0,,0.0
user_9351,Impulse Buyers,International,0,,0.0
user_9352,Gen-Z Trend Seekers,Tier-2 Cities,1,2024-01-08 05:03:11,4265.12
user_9353,Premium Fitness Users,International,1,2023-10-22 09:52:07,9012.55
user_9354,Impulse Buyers,Tier-3 Cities,0,,0.0
user_9355,Unknown,Tier-1 Cities,0,,0.0
user_9356,Premium Fitness Users,Tier-3 Cities,0,,0.0
user_9357,Premium Fitness Users,Tier-2 Cities,0,,0.0
user_9358,Budget Parents,Tier-1 Cities,0,,0.0
user_9359,Impulse Buyers,Tier-3 Cities,0,,0.0
user_9360,Budget Parents,Tier-3 Cities,0,,0.0
user_9361,Premium Fitness Users,Tier-3 Cities,0,,0.0
user_9362,Budget Parents,International,0,,0.0
user_9363,Impulse Buyers,Tier-1 Cities,0,,0.0
user_9364,Impulse Buyers,Tier-1 Cities,0,,0.0
user_9365,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_9366,Premium Fitness Users,Tier-1 Cities,0,,0.0
user_9367,Budget Parents,International,0,,0.0
user_9368,Unknown,International,0,,0.0
user_9369,Budget Parents,International,0,,0.0
user_9370,Unknown,International,0,,0.0
user_9371,Budget Parents,Tier-3 Cities,0,,0.0
user_9372,Impulse Buyers,Tier-2 Cities,0,,0.0
user_9373,Premium Fitness Users,Tier-1 Cities,0,,0.0
user_9374,Premium Fitness Users,Tier-3 Cities,0,,0.0
user_9375,Budget Parents,Tier-1 Cities,0,,0.0
user_9376,Premium Fitness Users,Tier-2 Cities,1,2023-08-28 20:40:18,9508.65
user_9377,Gen-Z Trend Seekers,Tier-1 Cities,0,,0.0
user_9378,Gen-Z Trend Seekers,Tier-3 Cities,1,2023-09-08 08:43:08,4014.85
user_9379,Impulse Buyers,Tier-1 Cities,0,,0.0
user_9380,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_9381,Impulse Buyers,Tier-2 Cities,0,,0.0
user_9382,Impulse Buyers,Tier-2 Cities,0,,0.0
user_9383,Impulse Buyers,Tier-1 Cities,0,,0.0
user_9384,Impulse Buyers,Tier-1 Cities,0,,0.0
user_9385,Gen-Z Trend Seekers,Tier-3 Cities,0,,0.0
user_9386,Budget Parents,Tier-3 Cities,0,,0.0
user_9387,Budget Parents,Tier-1 Cities,0,,0.0
user_9388,Premium Fitness Users,Tier-3 Cities,0,,0.0
user_9389,Budget Parents,Tier-2 Cities,1,2023-03-08 08:28:50,2969.21
user_9390,Budget Parents,Tier-1 Cities,0,,0.0
user_9391,Budget Parents,International,0,,0.0
