interaction_id,user_id,timestamp,channel,interaction_type
324822dc-368e-4673-9b26-1258259e9209,user_9744,2023-06-03 04:03:03.000000,YouTube,click
353927d4-3096-4d22-8fb1-1e35a3212c06,user_9744,2023-06-03 21:03:03.000000,TikTok,click
c13c4020-1bab-4a95-8f9f-df778d0a6359,user_9744,2023-06-04 16:03:03.000000,Instagram,click
4ca9c27f-95bf-4e0c-93b7-3f2afefb9920,user_9744,2023-06-05 12:03:03.000000,Google Search,click
c59a0e33-c889-4041-9d00-ae7e43ba0c0d,user_9745,2023-02-26 04:54:32.000000,TikTok,click
c5293779-6c36-4579-9fe1-fc208273f53d,user_9745,2023-03-01 05:54:32.000000,TikTok,click
8af30c5c-f93c-4ba9-bf8b-6dc94303cd9a,user_9745,2023-03-03 23:54:32.000000,Instagram,click
e541a35b-50f2-48d3-a97c-f2433ac28619,user_9745,2023-03-06 10:54:32.000000,Instagram,click
c9530a17-ea86-41fd-b9b7-2aaf91f865b6,user_9745,2023-03-07 14:54:32.000000,Influencer Networks,click
e0a2895e-c2fb-47fa-9d20-c676437fb0c5,user_9746,2023-09-09 05:25:27.000000,TikTok,click
e0ede3dc-1c61-4f89-a4f4-310d2b3a003d,user_9746,2023-09-12 12:25:27.000000,TikTok,click
cc11a49c-22fc-4569-a4d3-113db290c1c9,user_9746,2023-09-15 08:25:27.000000,Instagram,click
a22e9073-8fc3-4d77-93e2-8a945b7c7b27,user_9746,2023-09-17 02:25:27.000000,TikTok,click
115ac54d-a6dd-4e8c-a7a4-8f4a70e32604,user_9747,2023-03-03 08:33:32.000000,Google Search,click
c6852399-0cec-44e7-b491-6791131b4d30,user_9747,2023-03-06 19:33:32.000000,Instagram,click
dc402dc4-0bce-4828-bef2-5db0bd44372d,user_9747,2023-03-09 14:33:32.000000,Instagram,click
d0617b0f-0dfb-4222-96e9-f8e65a28bb3d,user_9748,2023-06-03 08:54:30.000000,Influencer Networks,click
2f1bc095-98c1-4111-aeac-870374acbca5,user_9748,2023-06-05 22:54:30.000000,Google Search,click
b51bc707-07f4-4957-bdfe-bfa331b1a08a,user_9748,2023-06-08 00:54:30.000000,Instagram,click
f4aeb31e-670c-43d3-abf8-4d727dfb1e11,user_9748,2023-06-09 18:54:30.000000,TikTok,click
ede1feeb-ff60-4975-aed9-4ff797d345a5,user_9748,2023-06-11 14:54:30.000000,Influencer Networks,click
0af33b9a-a6bb-44b8-8675-7fa272a35821,user_9748,2023-06-12 04:54:30.000000,YouTube,click
f67c996b-e625-40ca-a7bc-10468b8dcc03,user_9749,2023-07-15 21:53:00.099628,TikTok,click
cad7e03c-017e-4c7d-8d32-3311928d0a87,user_9749,2023-07-15 21:53:00.224675,Google Search,click
2730e8a0-6d79-4c5b-979b-029ffd93d9cd,user_9749,2023-07-15 21:53:00.473025,Instagram,click
3e3c4b65-3976-451e-aab9-eb3a8c06ef22,user_9749,2023-07-15 21:53:00.688884,TikTok,click
800920b9-9850-4b38-b8eb-dd4144f0fbeb,user_9749,2023-07-15 21:53:00.875761,Programmatic Display,click
3b180086-4c8e-4da5-af12-de6e9ef55bbe,user_9749,2023-07-15 21:53:01.051615,Influencer Networks,click
7ef4b5e2-a030-45c6-9bac-3ca8bcfa6312,user_9749,2023-07-15 21:53:01.260750,Google Search,click
5d798c5e-34a3-45de-b82b-a11e01f00ec7,user_9749,2023-07-15 21:53:01.455818,TikTok,click
09b5840f-0baf-44c3-a0a9-96d2a1edb146,user_9749,2023-07-15 21:53:01.688931,TikTok,click
747f2536-c08e-4834-8fbb-5599f1a6ddf1,user_9749,2023-07-15 21:53:01.867296,Instagram,click
fe6d36e4-ef9b-4e52-a0d5-1b73851d82bd,user_9749,2023-07-15 21:53:02.076077,E-commerce Marketplaces,click
521c21dc-42d4-4213-990a-dd56ba10730b,user_9749,2023-07-15 21:53:02.252848,TikTok,click
52fce994-515e-49c1-9563-88161391c92f,user_9749,2023-07-15 21:53:02.414205,Influencer Networks,click
30cbcd81-a155-4ea3-9aac-70a08d714e0f,user_9749,2023-07-15 21:53:02.636150,Google Search,click
111498b6-c178-40a0-b9c2-feaeddfda207,user_9749,2023-07-15 21:53:02.804059,YouTube,click
1631c37b-c47c-4c88-9ff5-218579973a96,user_9749,2023-07-15 21:53:03.076585,Instagram,click
896f9c93-2796-46fb-9f74-854a97ae8d54,user_9749,2023-07-15 21:53:03.211046,TikTok,click
20392545-dc53-4700-86a6-d9ea96f1a09f,user_9749,2023-07-15 21:53:03.493086,Google Search,click
531a1fba-4604-44e9-ab3c-9146df34397a,user_9749,2023-07-15 21:53:03.643487,TikTok,click
148a17ca-412b-41d1-bb1f-e80e1c88e35e,user_9749,2023-07-15 21:53:03.862264,E-commerce Marketplaces,click
f175ffc4-5ff8-4442-9971-0c3f730e5f84,user_9749,2023-07-15 21:53:04.070088,Instagram,click
4ea4ea71-b245-4b33-b9a1-39e5c3cb1dcb,user_9749,2023-07-15 21:53:04.257359,Programmatic Display,click
134974a1-6eb5-4234-802f-4560926d828f,user_9749,2023-07-15 21:53:04.419042,Influencer Networks,click
5a2c119f-709e-4955-bbed-963272ff9acd,user_9749,2023-07-15 21:53:04.610616,Google Search,click
74fa57c8-73b8-4b44-8e81-e86a662e26c7,user_9749,2023-07-15 21:53:04.803850,E-commerce Marketplaces,click
9eb728f3-bc58-45e1-8e46-619ad9efe440,user_9749,2023-07-15 21:53:05.066617,TikTok,click
a714908a-0bd5-4891-8e6d-6a197efc412a,user_9749,2023-07-15 21:53:05.299218,E-commerce Marketplaces,click
94ec0cdd-789a-4083-8e60-46c1df34d656,user_9749,2023-07-15 21:53:05.462068,Programmatic Display,click
f0445032-4cae-4e6f-967c-3fefa2e568e2,user_9749,2023-07-15 21:53:05.652824,Instagram,click
cf425afe-42f5-4886-ae4a-f92064be1ade,user_9749,2023-07-15 21:53:05.828973,Instagram,click
fe3b2378-210d-4764-8b16-7dc4ebdf4bd6,user_9749,2023-07-15 21:53:06.033938,TikTok,click
1af5c3b8-66f6-4188-b2d0-23464ba840ca,user_9750,2023-02-06 01:41:01.000000,Google Search,click
100f3521-1d65-4dc3-be96-ca324330f591,user_9750,2023-02-09 09:41:01.000000,E-commerce Marketplaces,click
b8b2ddd0-e616-4b26-8585-91b2d4fa8e43,user_9750,2023-02-12 02:41:01.000000,E-commerce Marketplaces,click
ab3327b5-2da6-49d6-9b1b-8d6167afac44,user_9750,2023-02-14 07:41:01.000000,E-commerce Marketplaces,click
860ad13b-b15f-4156-9a94-309b6dc21971,user_9750,2023-02-16 01:41:01.000000,E-commerce Marketplaces,click
da4d94e6-21dd-4810-8d65-9c1d7df2774b,user_9750,2023-02-17 11:41:01.000000,E-commerce Marketplaces,click
8639f186-b18c-4772-a91c-7b070d302dd8,user_9750,2023-02-18 03:41:01.000000,Google Search,click
eb8a4851-bbd2-4eb9-be73-a5a786a0116e,user_9751,2023-11-03 04:31:08.000000,Influencer Networks,click
b2f9676c-4955-4644-90d4-97c60aec8391,user_9751,2023-11-06 15:31:08.000000,TikTok,click
50c5b364-9a3a-44a1-91e0-b8562054510d,user_9751,2023-11-08 21:31:08.000000,Influencer Networks,click
d6f52b85-897f-48ba-901c-d5ce4ebc3215,user_9751,2023-11-11 00:31:08.000000,Influencer Networks,click
a721f56a-5614-4f47-8724-246a3214697d,user_9751,2023-11-12 05:31:08.000000,Influencer Networks,click
a722bf9f-ac21-4a8f-bdf4-8b394473f1af,user_9752,2023-06-19 06:05:22.000000,Google Search,click
6f6655f7-7b10-400b-8621-685f7e32bb42,user_9752,2023-06-21 20:05:22.000000,E-commerce Marketplaces,click
00403074-ea7d-46c9-ab02-28e066ca8ab6,user_9752,2023-06-24 08:05:22.000000,TikTok,click
1bffa8a9-b320-4285-9fe5-08e625840420,user_9752,2023-06-25 22:05:22.000000,YouTube,click
8b69690b-5ffc-48ef-acf3-a5e8bd77cea4,user_9752,2023-06-27 16:05:22.000000,YouTube,click
daa264c0-8b11-42a8-96c4-bbaa0b9b5ddf,user_9752,2023-06-29 02:05:22.000000,TikTok,click
2ee2a593-965c-4aa3-902a-af574c55ac97,user_9753,2023-05-15 18:46:24.000000,E-commerce Marketplaces,click
e8aa6549-31a8-4b0d-902d-fcbdbbe56db8,user_9753,2023-05-18 07:46:24.000000,Google Search,click
ea2c368b-5f0f-473c-9c03-cdf8b6978038,user_9753,2023-05-20 21:46:24.000000,YouTube,click
09f372f8-62ed-4e40-85fc-01b18eb4a808,user_9753,2023-05-23 07:46:24.000000,TikTok,click
6cd41350-e71f-4dcf-9c46-53ba2a9699d4,user_9753,2023-05-24 16:46:24.000000,TikTok,click
416ef48a-1ecd-4f7b-8933-1ebbd66b10a6,user_9753,2023-05-25 22:46:24.000000,Instagram,click
6e5e53a9-57c2-4b75-8b0f-ffa6b3f1521d,user_9753,2023-05-26 07:46:24.000000,Instagram,click
71fed9f3-008a-44f5-ba77-5b2675df096e,user_9753,2023-05-26 23:46:24.000000,TikTok,click
fffb298d-50e0-44e4-b43a-7f4c59bb5ab3,user_9754,2023-04-19 10:54:33.000000,Influencer Networks,click
fdc35f47-6cc4-47f1-a752-3b48ac2d9230,user_9754,2023-04-22 03:54:33.000000,Influencer Networks,click
df584bc2-24d5-45d4-a68a-7d445dc2bd98,user_9754,2023-04-24 12:54:33.000000,Instagram,click
3b716d3c-fdc2-459e-8f3e-b398cc16fb55,user_9754,2023-04-26 22:54:33.000000,TikTok,click
5fd19edd-02cf-4fbb-a3e4-2ab400459f4a,user_9754,2023-04-28 06:54:33.000000,Google Search,click
a0b8d8e9-1826-4afc-801a-120d3b93e353,user_9754,2023-04-29 09:54:33.000000,Programmatic Display,click
6604eb05-0619-4bdb-8536-8f88ee6abee0,user_9754,2023-04-30 02:54:33.000000,Influencer Networks,click
a336c810-8470-4595-be7c-bc0ce9150c32,user_9755,2023-04-28 05:45:10.000637,Programmatic Display,click
734d78a9-d71d-462a-a781-d89d67e1f49b,user_9755,2023-04-28 05:45:10.202764,E-commerce Marketplaces,click
efa2f76b-7f2c-479a-8a05-59654ebd92ea,user_9755,2023-04-28 05:45:10.484090,Programmatic Display,click
04265f8d-f6cc-4d08-ae7a-dda66c077262,user_9755,2023-04-28 05:45:10.658546,YouTube,click
b4079284-57e5-4ac8-a987-68ed35866cbf,user_9755,2023-04-28 05:45:10.814394,Programmatic Display,click
e1fc5974-7c63-4b18-aeb0-f8b5cf37d191,user_9755,2023-04-28 05:45:11.092211,TikTok,click
ede40b4a-93a1-4558-9833-34aad458acc2,user_9755,2023-04-28 05:45:11.269352,Programmatic Display,click
c0a11773-6ef0-4c4c-9312-8334ed8345f0,user_9755,2023-04-28 05:45:11.445678,E-commerce Marketplaces,click
560a1430-a8e6-4186-87c9-ba3273ddc969,user_9755,2023-04-28 05:45:11.655184,Programmatic Display,click
9d5676f9-a96b-47eb-a93b-edf358c548cc,user_9755,2023-04-28 05:45:11.863396,TikTok,click
6212c65a-5b58-4571-b442-b06658e2b89a,user_9755,2023-04-28 05:45:12.056790,Instagram,click
6544dc84-8fe3-4437-badc-df7cb1d764cf,user_9755,2023-04-28 05:45:12.208656,YouTube,click
2c9cb430-bd09-40a2-b6af-6bdcc60f0127,user_9755,2023-04-28 05:45:12.455651,Programmatic Display,click
3daf6b5a-203e-4512-880e-d9c8b40808ac,user_9755,2023-04-28 05:45:12.691624,Programmatic Display,click
42ecb584-f27d-4e7b-9da2-e0d7bdc02d46,user_9755,2023-04-28 05:45:12.841922,Google Search,click
f486b6e9-2e59-462a-95a6-e658a8fd30dd,user_9755,2023-04-28 05:45:13.003488,TikTok,click
b992c977-b6aa-429c-b459-fa12065b4f82,user_9755,2023-04-28 05:45:13.261834,YouTube,click
c6de8585-5796-494a-9bcc-472e78283bbd,user_9755,2023-04-28 05:45:13.411274,Google Search,click
733ee444-926a-4341-92ca-4581415142ea,user_9755,2023-04-28 05:45:13.697302,Google Search,click
9000a763-b7ac-40a4-b2ad-a9fdefc337c3,user_9755,2023-04-28 05:45:13.849977,Instagram,click
cb0007bb-c968-4ab7-8ff9-cb5fd17d81d2,user_9755,2023-04-28 05:45:14.084381,Programmatic Display,click
0e5050ff-8459-43e7-9e6e-49f1c150e8e1,user_9755,2023-04-28 05:45:14.244832,E-commerce Marketplaces,click
60be30bc-d698-46db-9962-d828e58ff03d,user_9755,2023-04-28 05:45:14.406850,TikTok,click
eafabaf2-4387-47e7-ac1d-21bb22f0515c,user_9756,2023-05-19 20:48:47.000000,Programmatic Display,click
e991ca8b-13a2-4acc-9fdd-cd2ebe172ee1,user_9756,2023-05-22 09:48:47.000000,Influencer Networks,click
d02a33d2-c478-4c72-8bb6-8dcef0d77012,user_9756,2023-05-24 23:48:47.000000,Influencer Networks,click
0fe6585d-28f7-4558-826c-6d2b003cb8bc,user_9756,2023-05-26 17:48:47.000000,TikTok,click
986a7a00-a6da-46d6-8850-d6b549851c58,user_9756,2023-05-27 23:48:47.000000,Influencer Networks,click
6616f2f3-8124-4a0e-a981-8e7d6d4900ec,user_9756,2023-05-29 04:48:47.000000,Influencer Networks,click
11bd0546-78fe-4279-8e86-3edfdc3be893,user_9756,2023-05-29 22:48:47.000000,Google Search,click
51689bbb-78c7-420e-8192-35b76a73b40a,user_9756,2023-05-30 17:48:47.000000,YouTube,click
87a2037d-0088-4e96-b40f-06faccf09783,user_9757,2023-09-22 05:40:26.000000,Influencer Networks,click
268f34c9-b1a3-4b58-9318-c195a78c39f7,user_9757,2023-09-25 12:40:26.000000,Influencer Networks,click
3d331b49-fc9f-4485-854a-39dcdcd7e7f2,user_9757,2023-09-28 08:40:26.000000,TikTok,click
75043553-e6ac-458b-810d-5eef0a2fdad1,user_9758,2023-02-27 05:43:37.000000,Influencer Networks,click
59c4f711-ab97-4b4d-be4c-9ee0d21b9b36,user_9758,2023-03-01 18:43:37.000000,Influencer Networks,click
c77135fd-ecb5-43e3-8afe-4140572645ec,user_9758,2023-03-03 21:43:37.000000,Instagram,click
11376b75-254a-4dcb-8fe0-85e367393206,user_9758,2023-03-06 06:43:37.000000,Instagram,click
0b2541d1-f9e0-473f-a012-66cbd162f638,user_9758,2023-03-07 09:43:37.000000,Instagram,click
02845fbe-95fb-485a-8a04-f2c0b104a2df,user_9758,2023-03-08 14:43:37.000000,Influencer Networks,click
42f286ab-cbbc-4027-8210-5a1b1c7f379b,user_9759,2023-03-08 05:54:25.000000,TikTok,click
fffc2012-c545-4f87-adcc-d3da57dea6cc,user_9759,2023-03-10 23:54:25.000000,Instagram,click
27deacf5-7a76-45a3-9833-42e4d3516e91,user_9759,2023-03-13 12:54:25.000000,Programmatic Display,click
ffc9be70-964b-46ab-bd4f-8dd08657c34d,user_9759,2023-03-15 14:54:25.000000,TikTok,click
1d36490c-be7a-46d1-b1b6-f673ee082552,user_9759,2023-03-16 20:54:25.000000,Instagram,click
e8b4601d-23d4-400b-a264-7245f7b69af0,user_9760,2023-03-29 03:22:19.000000,TikTok,click
0a48bdf9-798b-41e6-a3f8-555dcc0a5c11,user_9760,2023-04-01 04:22:19.000000,Instagram,click
31e66752-7c9e-4132-8b20-ae06149f8427,user_9760,2023-04-03 22:22:19.000000,TikTok,click
1456f858-2308-48ce-bcf4-71ce0a4fe3db,user_9760,2023-04-05 21:22:19.000000,Instagram,click
66252ee5-e53f-4e08-b152-1f7c27bbc189,user_9760,2023-04-07 19:22:19.000000,TikTok,click
6747b037-a738-40b3-9151-43893fb7405c,user_9761,2023-11-10 09:26:42.000000,Instagram,click
0ee0904d-767e-4978-8f86-ddfd03e68cd5,user_9761,2023-11-13 20:26:42.000000,TikTok,click
36b02ee9-7051-4c45-b951-b93e3a1336d7,user_9761,2023-11-16 10:26:42.000000,Google Search,click
66d6d4da-1086-42cd-a973-acf376a94851,user_9761,2023-11-18 14:26:42.000000,E-commerce Marketplaces,click
964fa201-caae-46d7-a364-92ccd087c516,user_9761,2023-11-20 10:26:42.000000,Instagram,click
5964bfbe-b05b-4e1f-a3c6-e898d9c31268,user_9761,2023-11-21 20:26:42.000000,Instagram,click
cf553d56-e901-4e1c-9464-9444923a7efd,user_9761,2023-11-22 15:26:42.000000,Instagram,click
7f91bf50-4efd-438f-853c-212cbba6052d,user_9762,2023-10-13 10:33:21.000000,Instagram,click
fd425178-6d89-47a5-96eb-845c808a3620,user_9763,2023-05-27 03:34:31.016220,TikTok,click
6a455ec7-c4b4-4bb6-828a-21fe5aef1929,user_9763,2023-05-27 03:34:31.235596,Programmatic Display,click
d57019dc-0d84-4f2e-85a8-52624c1e81da,user_9763,2023-05-27 03:34:31.402487,Influencer Networks,click
ce6282a7-d5c9-4608-8867-501983ed4c59,user_9763,2023-05-27 03:34:31.625931,YouTube,click
67547ec8-691d-45a8-967f-e0444200d1ef,user_9763,2023-05-27 03:34:31.836264,Programmatic Display,click
14d01ed0-4be9-4ebd-9495-3e50c89ef2bf,user_9763,2023-05-27 03:34:32.071525,TikTok,click
34867260-d67b-4424-afd7-817ff77e3181,user_9763,2023-05-27 03:34:32.229656,E-commerce Marketplaces,click
4a86eb21-6944-4f02-b778-0c8225db21c0,user_9763,2023-05-27 03:34:32.413216,Instagram,click
172f11b2-4fdb-42c8-9d2d-68373c8dce35,user_9763,2023-05-27 03:34:32.636526,YouTube,click
9820ff13-1ab0-4e20-a765-4494d191b108,user_9763,2023-05-27 03:34:32.847191,E-commerce Marketplaces,click
debfa09f-9473-4f85-b77a-e0d263c24379,user_9763,2023-05-27 03:34:33.048980,Programmatic Display,click
0598904a-2aa5-4753-b7b6-d944fcb65d87,user_9763,2023-05-27 03:34:33.213495,TikTok,click
182acbfe-d6ac-4f73-8494-e408e265e251,user_9763,2023-05-27 03:34:33.427676,TikTok,click
1ad44c51-4c7e-4c99-89dc-50304919bb71,user_9763,2023-05-27 03:34:33.686383,Influencer Networks,click
65c8675d-e86d-44e8-aeb1-6fc5f1121b90,user_9763,2023-05-27 03:34:33.885262,TikTok,click
b37c4507-2ec7-4ad2-802f-a2a435392531,user_9763,2023-05-27 03:34:34.003738,Programmatic Display,click
88b78b7c-a839-400c-90ef-cf75ebfbf7da,user_9763,2023-05-27 03:34:34.207894,TikTok,click
0b60746f-63b9-4585-a4e4-2e84576f913e,user_9763,2023-05-27 03:34:34.421056,TikTok,click
1a8a8dea-ab32-462d-8746-416f901cb9f0,user_9763,2023-05-27 03:34:34.646907,TikTok,click
06c1d797-ffd9-47c4-b2fb-c0c5c91eaac2,user_9763,2023-05-27 03:34:34.820610,E-commerce Marketplaces,click
7ddac16f-1fe0-4247-9d03-ea83de5207a5,user_9763,2023-05-27 03:34:35.052782,TikTok,click
1d36c379-b55f-4635-93ef-2491cd06d346,user_9763,2023-05-27 03:34:35.298332,Influencer Networks,click
82a3ee4a-fc89-4bc2-9a68-6e3071f44230,user_9763,2023-05-27 03:34:35.469139,Programmatic Display,click
0724e3a0-1549-4de0-acba-331e6763e92b,user_9763,2023-05-27 03:34:35.634578,Instagram,click
c84fab5b-e1e0-42a4-a3de-213313b6ae77,user_9763,2023-05-27 03:34:35.811767,Instagram,click
9944f432-d821-4ffd-b0be-75a69805a85d,user_9763,2023-05-27 03:34:36.004205,Influencer Networks,click
f64b3933-a8b7-44b5-aadd-52f7556cb24e,user_9763,2023-05-27 03:34:36.271845,Programmatic Display,click
68156569-b94c-4fd5-86d9-6889536edfc7,user_9763,2023-05-27 03:34:36.452359,TikTok,click
1cae67cd-2c4e-4c4e-b384-de7cc63826a6,user_9763,2023-05-27 03:34:36.604679,TikTok,click
921659d0-e0df-4240-83c4-d49c9178af52,user_9763,2023-05-27 03:34:36.888077,Influencer Networks,click
19cd93aa-2eb0-471b-a04b-ffeb475cd3c0,user_9763,2023-05-27 03:34:37.011378,TikTok,click
bec8543b-33a4-4d5e-9765-8de3bc86c2e7,user_9763,2023-05-27 03:34:37.248090,E-commerce Marketplaces,click
952986d4-d409-482b-a210-ee1f27d1d5f7,user_9763,2023-05-27 03:34:37.446095,YouTube,click
7b3cb034-f703-4bc6-b22a-9ac59a987535,user_9763,2023-05-27 03:34:37.682221,E-commerce Marketplaces,click
47fa626b-5f16-41c5-b37c-6f8ba11742fd,user_9763,2023-05-27 03:34:37.829275,Google Search,click
a183407b-4b97-42ca-917d-f82ad7368d1c,user_9763,2023-05-27 03:34:38.022823,E-commerce Marketplaces,click
9d92b1cb-993f-4be4-b6f2-08e9f9f397a4,user_9763,2023-05-27 03:34:38.232184,Influencer Networks,click
280a64d1-a469-4a76-9811-8d259cc8014a,user_9763,2023-05-27 03:34:38.448733,Instagram,click
a0168a81-b21b-4780-9d9a-9e98423c8806,user_9763,2023-05-27 03:34:38.698084,TikTok,click
753592c4-a81b-4f56-b1b2-bd75cf0332e7,user_9763,2023-05-27 03:34:38.885368,Programmatic Display,click
f029ff86-9ec8-47bf-9e32-939915ac4107,user_9763,2023-05-27 03:34:39.033599,YouTube,click
8a343a95-424e-44e9-9194-1047d571de3b,user_9763,2023-05-27 03:34:39.240535,YouTube,click
5822e9e2-6f32-40cc-a4a8-bf70c1c185eb,user_9763,2023-05-27 03:34:39.411284,TikTok,click
464afbb7-b840-4592-9428-9d10cb6b3dac,user_9763,2023-05-27 03:34:39.643751,TikTok,click
b33bddac-e9fb-435a-9e37-6fcc0f017573,user_9763,2023-05-27 03:34:39.856754,YouTube,click
79d2dd84-e611-42ef-b9b6-526ec3e78bd2,user_9763,2023-05-27 03:34:40.014243,Influencer Networks,click
d4c14b2d-252f-4bbf-9d14-279477affa08,user_9764,2023-09-22 05:37:36.083794,TikTok,click
72692547-afc5-499b-91c8-e713b399c167,user_9764,2023-09-22 05:37:36.216073,Programmatic Display,click
ee85ba03-5566-44c6-8296-982870bf995e,user_9764,2023-09-22 05:37:36.484498,Influencer Networks,click
2d97ef39-b264-46eb-9e5c-f93b8d64e6e2,user_9764,2023-09-22 05:37:36.696911,Influencer Networks,click
986504d3-bc5c-47f8-806b-55ea1b05636d,user_9764,2023-09-22 05:37:36.812242,E-commerce Marketplaces,click
6dd88cb4-a7eb-42b0-91a0-d9fb3f95ceb8,user_9764,2023-09-22 05:37:37.088568,YouTube,click
cb5558df-b04b-4cf3-8cfa-c3edb755c614,user_9764,2023-09-22 05:37:37.216550,Influencer Networks,click
7c4becda-898a-442e-afcc-c8d789400a68,user_9764,2023-09-22 05:37:37.473127,Influencer Networks,click
99776437-32d2-4634-abb0-95233fbb34d5,user_9764,2023-09-22 05:37:37.664390,Instagram,click
b2f8d2f0-70c1-4708-8c21-e1eb55a2b5cf,user_9764,2023-09-22 05:37:37.865418,Instagram,click
981170b6-6fce-4912-a4df-f34c96a5847b,user_9764,2023-09-22 05:37:38.043052,TikTok,click
db9216fa-472e-432f-a30f-4b5c3214d1c4,user_9764,2023-09-22 05:37:38.283147,YouTube,click
0378a3b7-325f-401e-a87b-64c22a025a9b,user_9764,2023-09-22 05:37:38.433248,Influencer Networks,click
1b09385d-a785-4910-874f-efdc8d1cbabe,user_9764,2023-09-22 05:37:38.626634,Instagram,click
76672029-65ab-416d-be26-9f033dfed90c,user_9764,2023-09-22 05:37:38.881021,Google Search,click
586be255-9004-426b-a1e9-c3fd7ab31885,user_9764,2023-09-22 05:37:39.014000,E-commerce Marketplaces,click
0bd5f86f-af31-488a-ae4c-55be2ee30deb,user_9764,2023-09-22 05:37:39.247885,TikTok,click
ea6745ac-c8ae-4aad-9a61-51787d779b73,user_9764,2023-09-22 05:37:39.424493,Influencer Networks,click
42202867-ce5c-4d97-81b3-d6c90d3ea41e,user_9764,2023-09-22 05:37:39.661344,Programmatic Display,click
2c2dc2e8-498a-48f0-8e9d-3aa251598ef0,user_9764,2023-09-22 05:37:39.854356,Instagram,click
5040abfa-0b2d-4bc7-9644-7f30df0f2344,user_9764,2023-09-22 05:37:40.001687,Programmatic Display,click
80d8ca39-801a-49c2-90d4-a8e0e8f3eb4e,user_9764,2023-09-22 05:37:40.274324,Instagram,click
a0633dff-e06b-44bb-a728-c6c201fce98c,user_9764,2023-09-22 05:37:40.400069,Instagram,click
d0ce3158-f820-4812-9eba-efd271489f32,user_9764,2023-09-22 05:37:40.680765,Programmatic Display,click
8d2df1b8-8cef-4034-921c-7500e133c077,user_9764,2023-09-22 05:37:40.856349,Influencer Networks,click
b5398712-9dc5-44f9-826d-fcd91230ea56,user_9764,2023-09-22 05:37:41.048279,E-commerce Marketplaces,click
09161811-2058-4c73-aff2-39bb079c4889,user_9764,2023-09-22 05:37:41.267665,TikTok,click
117a4f03-6fda-4d29-8365-97b6cc8d25eb,user_9764,2023-09-22 05:37:41.416479,Google Search,click
03f8fbc2-9db9-45e4-a49d-73cf55110bbb,user_9764,2023-09-22 05:37:41.685536,Google Search,click
b2451abd-0474-4927-ad4d-158ae7c2b561,user_9764,2023-09-22 05:37:41.865685,Google Search,click
3919342a-ad59-4844-8de8-10b88777a790,user_9764,2023-09-22 05:37:42.090668,Influencer Networks,click
5f6879f4-f787-41c6-a6c4-4c74ebe877d0,user_9764,2023-09-22 05:37:42.298428,YouTube,click
df14084e-0b85-4f57-b419-079d48028a2d,user_9764,2023-09-22 05:37:42.436886,Programmatic Display,click
d486e9bc-eabc-45e4-a380-b5920600d48d,user_9764,2023-09-22 05:37:42.663843,YouTube,click
4056e75d-8124-485e-aabe-40886d275259,user_9764,2023-09-22 05:37:42.875884,YouTube,click
d3a6baf3-adf8-4272-b99a-1b7faf0450ff,user_9764,2023-09-22 05:37:43.010973,Google Search,click
a4a6ba5c-15aa-489d-94ad-16ccf3b37e4c,user_9764,2023-09-22 05:37:43.270000,YouTube,click
09821aee-7ffd-44ee-93ac-fcd485b22c23,user_9764,2023-09-22 05:37:43.404530,Instagram,click
f8317b39-477b-42b3-8f1d-2840c2d37db2,user_9764,2023-09-22 05:37:43.674846,Programmatic Display,click
8f80e4fa-acbe-4506-bcec-5d57431548a1,user_9764,2023-09-22 05:37:43.823949,Google Search,click
35d49329-0b47-427f-9577-92c9071d9c9d,user_9764,2023-09-22 05:37:44.013811,E-commerce Marketplaces,click
82826bf1-a07c-4b8e-bd88-ab9625115ef2,user_9764,2023-09-22 05:37:44.286108,Google Search,click
4f10c30f-cfd8-4e9f-be34-2a1e72ade9c8,user_9764,2023-09-22 05:37:44.429251,TikTok,click
245e1ece-8d68-4f2d-8b16-0404d37e8632,user_9764,2023-09-22 05:37:44.670310,TikTok,click
d5b34243-04ef-48cb-9f18-1003fe421bbd,user_9764,2023-09-22 05:37:44.871561,YouTube,click
7fb67fac-e2e9-42a2-88ba-079571e62589,user_9765,2023-11-19 23:56:58.000000,E-commerce Marketplaces,click
3fa4cba1-6e58-44c8-bb75-4124d8b2f68e,user_9765,2023-11-22 22:56:58.000000,Influencer Networks,click
7c1ac562-b309-4a9a-a335-e6429365d7e3,user_9765,2023-11-25 16:56:58.000000,Influencer Networks,click
9c290a70-55db-4071-b42f-6b1c027cfec7,user_9765,2023-11-27 15:56:58.000000,Instagram,click
13680e74-77e7-4336-b540-98b12e71246e,user_9766,2023-01-14 02:23:53.081007,Programmatic Display,click
512535e2-a661-4c1a-a63d-8751a45d11da,user_9766,2023-01-14 02:23:53.236976,Google Search,click
a208a9bf-7c8b-487c-b695-0cf2e2ead118,user_9766,2023-01-14 02:23:53.425681,YouTube,click
987e1506-ca8a-4821-94c1-dca88f3c6698,user_9766,2023-01-14 02:23:53.699708,TikTok,click
fc1997a8-b8e9-41bd-9f4a-c520bed0845d,user_9766,2023-01-14 02:23:53.877745,TikTok,click
a6461424-4e23-4276-a376-83b972dbcc1e,user_9766,2023-01-14 02:23:54.093549,Google Search,click
27d1082a-af65-496b-bd4e-cbfe70e62cd6,user_9766,2023-01-14 02:23:54.223748,Google Search,click
